description,code,style,topic,keywords
"создай структуру для представления отрезка времени с методом проверки пересечения временных интервалов без using namespace std","#include <iostream>\n\nstruct TimeInterval {\n    int startHour, startMinute;\n    int endHour, endMinute;\n    \n    bool overlaps(const TimeInterval& other) const {\n        int thisStart = startHour * 60 + startMinute;\n        int thisEnd = endHour * 60 + endMinute;\n        int otherStart = other.startHour * 60 + other.startMinute;\n        int otherEnd = other.endHour * 60 + other.endMinute;\n        \n        return !(thisEnd <= otherStart || thisStart >= otherEnd);\n    }\n};\n\nint main() {\n    TimeInterval interval1 = {9, 0, 12, 0};\n    TimeInterval interval2 = {11, 0, 14, 0};\n    TimeInterval interval3 = {14, 0, 16, 0};\n    \n    std::cout << \"Интервал 1 пересекается с интервалом 2: \" \n              << (interval1.overlaps(interval2) ? \"да\" : \"нет\") << std::endl;\n    std::cout << \"Интервал 1 пересекается с интервалом 3: \" \n              << (interval1.overlaps(interval3) ? \"да\" : \"нет\") << std::endl;\n    \n    return 0;\n}","explicit_std","structures","struct,member_method,const_method,time_interval_overlap,time_conversion,comparison,aggregate_initialization,std::cout,std::endl"
#
"создай структуру для представления географических координат с методом вычисления расстояния до другой точки","#include <iostream>\n#include <cmath>\nusing namespace std;\n\nstruct GeoCoordinate {\n    double latitude;\n    double longitude;\n    \n    double distanceTo(const GeoCoordinate& other) const {\n        const double R = 6371.0;\n        double dLat = (other.latitude - latitude) * M_PI / 180.0;\n        double dLon = (other.longitude - longitude) * M_PI / 180.0;\n        double lat1 = latitude * M_PI / 180.0;\n        double lat2 = other.latitude * M_PI / 180.0;\n        \n        double a = sin(dLat/2) * sin(dLat/2) +\n                   sin(dLon/2) * sin(dLon/2) * cos(lat1) * cos(lat2);\n        double c = 2 * atan2(sqrt(a), sqrt(1-a));\n        return R * c;\n    }\n};\n\nint main() {\n    GeoCoordinate moscow = {55.7558, 37.6176};\n    GeoCoordinate saintPetersburg = {59.9343, 30.3351};\n    \n    cout << \"Расстояние между Москвой и Санкт-Петербургом: \"\n         << moscow.distanceTo(saintPetersburg) << \" км\" << endl;\n    return 0;\n}","using_namespace_std","structures","struct,member_method,const_method,haversine_formula,geographic_distance,sin,cos,atan2,sqrt,M_PI,cout,endl"
"создай структуру для представления географических координат с методом вычисления расстояния до другой точки без using namespace std","#include <iostream>\n#include <cmath>\n\nstruct GeoCoordinate {\n    double latitude;\n    double longitude;\n    \n    double distanceTo(const GeoCoordinate& other) const {\n        const double R = 6371.0;\n        double dLat = (other.latitude - latitude) * M_PI / 180.0;\n        double dLon = (other.longitude - longitude) * M_PI / 180.0;\n        double lat1 = latitude * M_PI / 180.0;\n        double lat2 = other.latitude * M_PI / 180.0;\n        \n        double a = sin(dLat/2) * sin(dLat/2) +\n                   sin(dLon/2) * sin(dLon/2) * cos(lat1) * cos(lat2);\n        double c = 2 * atan2(sqrt(a), sqrt(1-a));\n        return R * c;\n    }\n};\n\nint main() {\n    GeoCoordinate moscow = {55.7558, 37.6176};\n    GeoCoordinate saintPetersburg = {59.9343, 30.3351};\n    \n    std::cout << \"Расстояние между Москвой и Санкт-Петербургом: \"\n              << moscow.distanceTo(saintPetersburg) << \" км\" << std::endl;\n    return 0;\n}","explicit_std","structures","struct,member_method,const_method,haversine_formula,geographic_distance,std::sin,std::cos,std::atan2,std::sqrt,M_PI,std::cout,std::endl"
#
"создай структуру Date с перечислением для месяцев и функцией для получения названия месяца","#include <iostream>\n#include <string>\nusing namespace std;\n\nenum Month {\n    JAN = 1, FEB, MAR, APR, MAY, JUN,\n    JUL, AUG, SEP, OCT, NOV, DEC\n};\n\nstruct Date {\n    int day;\n    Month month;\n    int year;\n};\n\nstring monthToString(Month month) {\n    switch (month) {\n        case JAN: return \"Январь\";\n        case FEB: return \"Февраль\";\n        case MAR: return \"Март\";\n        case APR: return \"Апрель\";\n        case MAY: return \"Май\";\n        case JUN: return \"Июнь\";\n        case JUL: return \"Июль\";\n        case AUG: return \"Август\";\n        case SEP: return \"Сентябрь\";\n        case OCT: return \"Октябрь\";\n        case NOV: return \"Ноябрь\";\n        case DEC: return \"Декабрь\";\n        default: return \"Неизвестно\";\n    }\n}\n\nint main() {\n    Date date = {15, APR, 2023};\n    \n    cout << \"Дата: \" << date.day << \" \" << monthToString(date.month) \n         << \" \" << date.year << \" года\" << endl;\n    return 0;\n}","using_namespace_std","structures","struct,enum,switch,string,month_conversion,aggregate_initialization,cout,endl"
"создай структуру Date с перечислением для месяцев и функцией для получения названия месяца без using namespace std","#include <iostream>\n#include <string>\n\nenum Month {\n    JAN = 1, FEB, MAR, APR, MAY, JUN,\n    JUL, AUG, SEP, OCT, NOV, DEC\n};\n\nstruct Date {\n    int day;\n    Month month;\n    int year;\n};\n\nstd::string monthToString(Month month) {\n    switch (month) {\n        case JAN: return \"Январь\";\n        case FEB: return \"Февраль\";\n        case MAR: return \"Март\";\n        case APR: return \"Апрель\";\n        case MAY: return \"Май\";\n        case JUN: return \"Июнь\";\n        case JUL: return \"Июль\";\n        case AUG: return \"Август\";\n        case SEP: return \"Сентябрь\";\n        case OCT: return \"Октябрь\";\n        case NOV: return \"Ноябрь\";\n        case DEC: return \"Декабрь\";\n        default: return \"Неизвестно\";\n    }\n}\n\nint main() {\n    Date date = {15, APR, 2023};\n    \n    std::cout << \"Дата: \" << date.day << \" \" << monthToString(date.month) \n              << \" \" << date.year << \" года\" << std::endl;\n    return 0;\n}","explicit_std","structures","struct,enum,switch,std::string,month_conversion,aggregate_initialization,std::cout,std::endl"
#
"создай программу которая демонстрирует структуру Point с конструктором и методами вычисления расстояния","#include <iostream>\n#include <cmath>\nusing namespace std;\n\nstruct Point {\n    double x, y;\n    \n    // Конструктор\n    Point(double x_val = 0, double y_val = 0) : x(x_val), y(y_val) {}\n    \n    // Методы\n    double distanceToOrigin() const {\n        return sqrt(x * x + y * y);\n    }\n    \n    double distanceTo(const Point& other) const {\n        return sqrt((x - other.x) * (x - other.x) + (y - other.y) * (y - other.y));\n    }\n    \n    void move(double dx, double dy) {\n        x += dx;\n        y += dy;\n    }\n    \n    void print() const {\n        cout << \"(\" << x << \", \" << y << \")\" << endl;\n    }\n};\n\nint main() {\n    Point p1(3, 4);\n    Point p2(6, 8);\n    \n    cout << \"Точка 1: \";\n    p1.print();\n    cout << \"Расстояние до начала координат: \" << p1.distanceToOrigin() << endl;\n    \n    cout << \"Точка 2: \";\n    p2.print();\n    cout << \"Расстояние между точками: \" << p1.distanceTo(p2) << endl;\n    \n    p1.move(1, 1);\n    cout << \"Точка 1 после перемещения: \";\n    p1.print();\n    \n    return 0;\n}","using_namespace_std","structures","struct,constructor,default_parameters,member_method,const_method,sqrt,cout,endl"
"создай программу которая демонстрирует структуру Point с конструктором и методами вычисления расстояния без using namespace std","#include <iostream>\n#include <cmath>\n\nstruct Point {\n    double x, y;\n    \n    // Конструктор\n    Point(double x_val = 0, double y_val = 0) : x(x_val), y(y_val) {}\n    \n    // Методы\n    double distanceToOrigin() const {\n        return std::sqrt(x * x + y * y);\n    }\n    \n    double distanceTo(const Point& other) const {\n        return std::sqrt((x - other.x) * (x - other.x) + (y - other.y) * (y - other.y));\n    }\n    \n    void move(double dx, double dy) {\n        x += dx;\n        y += dy;\n    }\n    \n    void print() const {\n        std::cout << \"(\" << x << \", \" << y << \")\" << std::endl;\n    }\n};\n\nint main() {\n    Point p1(3, 4);\n    Point p2(6, 8);\n    \n    std::cout << \"Точка 1: \";\n    p1.print();\n    std::cout << \"Расстояние до начала координат: \" << p1.distanceToOrigin() << std::endl;\n    \n    std::cout << \"Точка 2: \";\n    p2.print();\n    std::cout << \"Расстояние между точками: \" << p1.distanceTo(p2) << std::endl;\n    \n    p1.move(1, 1);\n    std::cout << \"Точка 1 после перемещения: \";\n    p1.print();\n    \n    return 0;\n}","explicit_std","structures","struct,constructor,default_parameters,member_method,const_method,std::sqrt,std::cout,std::endl"
